date,btc_price_usd_open,btc_price_usd_high,btc_price_usd_low,btc_price_usd_close,btc_open_interest,btc_funding_rates,eth_price_usd_open,eth_price_usd_high,eth_price_usd_low,eth_price_usd_close,eth_open_interest,eth_funding_rates,btc_mpi,btc_estimated_leverage_ratio,btc_stablecoin_supply_ratio,btc_reserve,btc_reserve_usd,btc_netflow_total,eth_reserve,eth_reserve_usd,eth_netflow_total
9/15/2019,10359.33,10380.75,10266.84667,10309.6925,1293122908,0.01359363,188.4958882,191.37,186.31,188.4950276,108895899.3,0.01153078,0.36282438,0.12841556,36.54387584,2949509.932,30396076288,1635.621014,22846325.46,4306418749,100127.0413
9/14/2019,10364.0675,10441.35308,10227.8475,10359.6175,1285088034,0.01511648,183.3743526,189.76,180.03,183.3795928,99747605.33,0.00559067,1.22126714,0.12686903,36.74716196,2947874.311,30532116865,1068.007973,22746198.42,4171188604,32017.32834
9/13/2019,10427.165,10455.375,9685.7825,10359.8225,1265920336,0.01500377,179.5405562,182.2,177.99,179.5419581,91993475.84,0.01488567,0.447348692,0.12476664,36.76332254,2946806.303,30528176599,474.5472496,22714181.09,4078148550,57481.42801
9/12/2019,10163.415,10469.1775,10047.075,10427.6825,1249816912,0.01067237,178.9713944,183.09,176.81,178.9743287,88522780.58,0.01588395,0.839409362,0.12278229,37.06825215,2946331.756,30663432141,3716.301688,22656699.66,4054967612,-6118.473946
9/11/2019,10100.73712,10270.03,9858.1175,10164.51,1214042967,0.01083054,178.4024573,182.9089099,174.69,178.4022141,89302494.2,0.02276017,0.463358792,0.12283743,36.1840574,2942615.454,29889910737,1442.869002,22662818.14,4043096934,-62634.60779
9/10/2019,10309.78845,10387.66667,9944.666667,10104.05333,1210731766,0.01011702,181.0003988,184.58,176.83,180.9987266,96095641.75,0.01396911,1.176778179,0.12247178,35.95819966,2941172.585,29762093036,-4091.214245,22725452.74,4113278007,-133164.0423
9/9/2019,10400.0675,10520.6875,10074.3725,10310.04,1218886184,0.01417655,180.4166576,186.59,175.87,180.4135762,93025221.21,0.01210478,1.233750187,0.12143442,36.74978443,2945263.799,30436356103,-574.659846,22858616.79,4124004801,-563.3324232
9/8/2019,10478.3925,10596.15,10232.05986,10401.1875,1231668520,0.00941458,180.7968068,184.9,177.57,180.7993282,98078560.95,0.01570489,-0.141251344,0.12162293,37.07354346,2945838.459,30592016878,2123.625062,22859180.12,4132924407,34214.02022
9/7/2019,10306.5275,10572.275,10302.4675,10478.1625,1231366289,0.00593721,173.1384023,181.39,168.3,173.1447093,91053389.94,0.00187583,0.221337084,0.12118952,37.32199154,2943714.834,30872798067,474.4726013,22824966.1,3952022120,15548.36316
9/6/2019,10573.4775,10928.925,10175.95,10308.8625,1207645719,0.01299289,174.0013228,178.45,166.01,173.9983741,89241267.95,0.01452711,0.618756769,0.12050881,36.74340149,2943240.362,30380568498,3117.246377,22809417.73,3968801601,-7177.147582
9/5/2019,10580.94,10664.1,10460.27311,10574.04884,1055407827,0.00843919,173.166881,176.19,170.21,173.1668109,85256846.04,0.0101675,3.322963039,0.10194329,37.98039075,2940123.115,31068084950,10679.93128,22816594.88,3951076972,-10568.75704
9/4/2019,10627.29454,10827.04667,10370.2225,10580.94,1030402416,0.01145498,177.4019411,180.78,173.42,177.3991105,87408692.17,0.01521578,0.89189216,0.09966923,38.11490935,2929443.184,31011085545,3733.415032,22827163.64,4049518525,28407.45948
9/3/2019,10374.715,10775.2,10284,10624.84,998201858,0.01388569,179.0003638,183.29,175.17,179.0013334,92762332.66,0.01748294,0.853935358,0.09589305,38.21386011,2925709.769,31113679966,8440.81475,22798756.18,4081007757,225278.559
9/2/2019,9758.5775,10461.3475,9745.1,10374.715,976642654,-0.00493323,173.5145522,181.69,170.07,173.5212996,81273666.41,0.00433339,1.114891835,0.09607601,37.51193684,2917268.954,30216707169,4919.819358,22573477.62,3916979173,10286.94761
9/1/2019,9601.85,9840.25,9538.193333,9756.866667,958254793,0.00217729,171.0694186,173.99,168.51,171.0696508,74640038.2,-0.00277634,0.024628538,0.10135411,35.43462269,2912349.135,28416722460,26.73547569,22563190.67,3859877149,19952.00194
8/31/2019,9588.626667,9699.2475,9432.2375,9604.1325,961862208,0.00017382,168.8324599,175.43,166.28,168.8342978,75221392.69,-0.01524389,0.630588311,0.10400211,34.86555132,2912322.399,27970330206,-797.3176116,22543238.67,3806071871,-14800.67601
8/30/2019,9497.0025,9704.925,9355.395,9586.49,963120712,-0.00668704,168.6518892,170.82,165.56,168.652222,72226172.72,-0.010367,1.421863821,0.10417558,34.79165145,2913119.717,27904409629,-6508.422743,22558039.35,3804463459,34173.77511
8/29/2019,9718.7525,9720.7825,9326.9325,9496.785,964526147,-0.0072333,169.4280885,174.2,163.49,169.4260489,72433180.99,-0.00172883,1.143896628,0.10413904,34.52572196,2919628.14,27694811533,-6598.117004,22523865.57,3816129549,6259.91749
8/28/2019,10181.66,10310.925,9557.4275,9719.7025,989101391,0.00644459,182.94293,188.62,166,182.9327926,78131781.07,0.00856433,0.975112772,0.10409651,35.4170805,2926226.257,28468333490,-1184.857195,22517605.65,4119208485,-67553.82148
8/27/2019,10369.1625,10388.4025,10036.21333,10179.55,927068483,0.0063473,186.8868442,189.49,184.73,186.8867425,77507447.18,0.00843761,0.713741571,0.0934576,36.74336814,2927411.114,29795190317,2198.351712,22585159.48,4220866884,4492.368463
8/26/2019,10140.7475,10653,10139.2825,10368.875,902137976,0.01253833,189.488317,194.49,186,189.4886124,75461398.03,0.0048083,1.211412553,0.08941693,37.39363056,2925212.762,30327435833,8214.732318,22580667.11,4278779277,-6358.003377
8/25/2019,10145.87,10364.1125,9870.906667,10140.0525,946832623,0.00049266,188.5222047,193.03,183.5,188.5190801,79019778.81,-0.00504497,-0.012998525,0.09672055,36.58200106,2916998.03,29453658357,1347.672971,22587025.11,4258085196,-13950.18584
8/24/2019,10404.2775,10424.205,9888.5525,10144.2025,936176530,0.00136852,190.1138607,194.78,186.65,190.1097093,77839472.09,-0.00594728,0.251651563,0.0958753,36.6211871,2915650.357,29565059075,-649.1299811,22600975.3,4296664843,29064.70742
8/23/2019,10106.6775,10464.04,10035.0825,10403.675,988848038,0.00076135,192.6226842,197.14,188.16,192.6242822,80132782.41,-0.00265319,1.255908192,0.09936336,37.57853885,2916299.487,30355955779,126.6866118,22571910.59,4347898075,41370.76671
8/22/2019,10136.265,10244.84333,9769.333333,10107.9825,948653071,-0.00116307,188.7541386,195.48,182.78,188.7547856,75618581.22,0.01033334,1.244953198,0.0985452,36.58352072,2916172.8,29497573903,3544.467612,22530539.82,4252747213,20949.39926
8/21/2019,10770.475,10806.64274,9858.1975,10136.1311,909944490,0.00284216,187.6549251,197.5,179.94,187.6444935,76467104.67,0.01803233,1.352674219,0.09417377,36.7110256,2912628.333,29444051077,-664.2837014,22509590.42,4223800693,-3839.780375
8/20/2019,10924.9175,10960.75,10570.175,10773.91192,940749747,0.00665504,198.1039134,203.26,194.45,198.098364,81956083.65,0.01780603,0.627819899,0.09214792,39.05104394,2913292.616,31365382295,280.0644854,22513430.2,4459873690,-9024.656846
8/19/2019,10317.02106,10944.215,10267.775,10924.435,918117581,0.00343108,198.9557717,203.95,192.78,198.9601431,81436579.13,0.00126139,1.078764087,0.08855519,39.55229428,2913012.552,31679739755,897.6947891,22522454.86,4481070842,44541.18867
8/18/2019,10219.21,10510.9025,10074.415,10318.15069,869268442,0.00089064,190.3598934,198.31,183.35,190.3666667,79386076.51,0.00180242,0.207077576,0.08824294,37.38222881,2912114.857,30150678243,1761.708378,22477913.67,4279045499,-17180.0655
8/17/2019,10354.73301,10475.24,9995.475,10218.4025,874463612,-0.00146559,184.5605673,187.3190214,182.54,184.5579182,76544560.15,-0.00925828,0.114452753,0.09000384,37.02469735,2910353.149,29722078543,566.8382415,22495093.74,4151647670,-15115.32812
8/16/2019,10305.42,10544.7325,9754.5375,10354.305,869651683,-0.00510207,184.8541937,188.58,178.5890424,184.8518295,75167509.62,-0.01531619,0.667459656,0.08816082,37.51032277,2909786.31,30180812825,-5342.82718,22510209.07,4161053328,-15084.28019
8/15/2019,10047.76333,10455.5675,9495,10305.67637,873907862,-0.00392304,184.5903693,189.95,174.21,184.5832603,71325902.37,-0.01894647,1.057487947,0.088994,37.38913322,2915129.138,30062196354,-610.8773829,22525293.35,4157792084,-93915.77755
8/14/2019,10884.76,10888.81667,9920.745,10039.69706,955436318,0.00958016,201.7229998,210.08,183.92,201.7099923,78680636.59,0.01524011,1.342722021,0.10019707,36.39480338,2915740.015,29148463407,-615.9436053,22619209.12,4562520499,41932.83423
8/13/2019,11395.65,11449.395,10771.3625,10877.16017,1066772327,0.01789737,209.1488161,214.3,205.13,209.1504599,86254026.76,0.02026183,-0.044585013,0.10336427,39.34543896,2916355.959,31748423084,2257.690177,22577276.29,4722047719,6082.541104
8/12/2019,11551.26,11567.16,11238.18,11393.39,1049666161,0.0116998,212.5679836,217.47,210.57,212.564707,90633005.83,0.0181555,1.628777294,0.09737895,41.13523437,2914098.268,33204911277,3460.650787,22571193.75,4797839186,11287.32035
8/11/2019,11295.2975,11595.25,11107.9725,11548.64694,1040458249,0.01140732,211.8647046,217.33,206.02,211.8715239,90359238.3,0.00517886,0.409298337,0.09508487,41.6600442,2910637.618,33666472132,-357.6383919,22559906.43,4779801753,87367.02847
8/10/2019,11872.8,11985.2475,11247.3825,11300.55343,1057860788,0.02042134,208.8405632,215,201.46,208.8390839,91195327.44,0.01073828,0.373775755,0.09896294,40.8303427,2910995.256,32993705398,1009.335106,22472539.4,4693144541,79622.07826
8/9/2019,12004.865,12055.67,11681.405,11871.1725,1112251155,0.03820642,213.4266205,222.42,207.3,213.4189787,99269821.8,0.02696728,1.56292666,0.09940539,42.93291711,2909985.921,34524727713,2432.572118,22392917.32,4779073546,39404.89176
8/8/2019,11982.6875,12075.865,11501.3075,12003.3425,1037496641,0.03824349,223.1754557,228.5,215.49,223.172289,101048852.9,0.03288419,1.162957778,0.09122481,43.24806527,2907553.349,34943751494,2994.511949,22353512.43,4988684535,225129.03
8/7/2019,11469.42016,12153.7425,11384.2825,11979.665,1022316283,0.03507469,226.1628254,231.44,221.87,226.1623044,102873324.7,0.0450627,1.564910709,0.08986055,43.06643933,2904558.837,34726978068,-16225.68481,22128383.4,5004606182,-15232.62286
8/6/2019,11817.3375,12320.1,11220.175,11469.495,989909948,0.0447142,229.6197123,240,223.15,229.615943,105643674.1,0.04262458,2.215073181,0.09191316,41.21991424,2920784.522,33408955634,-31546.96434,22143616.02,5084527273,77182.70256
8/5/2019,10960.32333,11941.38,10959.59333,11817.9725,993578293,0.02431538,230.7474962,237.31,221.79,230.7574161,107708670.6,0.0243585,1.114019581,0.09050413,42.57029923,2952331.486,34825702209,8947.209791,22066433.32,5091993135,206471.9152
8/4/2019,10817.7125,11067.11,10544.475,10963.035,936974884,0.01428365,220.2101082,223.75,217.16,220.2089083,86502530.22,0.01744903,0.920832126,0.09179812,39.48186567,2943384.276,32280978373,1207.680537,21859961.4,4813758237,-59206.70971
8/3/2019,10527.2675,10916.52,10504.46,10817.38,920643051,0.0076562,221.9066513,225.69,216.67,221.9095143,87037633.54,0.01772714,0.421461963,0.09185836,39.01465588,2942176.596,31827951531,1162.792369,21919168.11,4864071951,-2098.708484
8/2/2019,10397.0775,10665.35,10319.3975,10527.065,885588774,0.00476571,218.0059652,223.01,214.68,218.005211,88081881.92,0.01978425,4.076758285,0.09163516,38.0280541,2941013.803,30973801547,7660.431214,21921266.82,4778950399,-37566.87701
8/1/2019,10087.19742,10498.715,9880.5,10397.4575,847920966,0.00987032,214.4327656,219.5,211.5,214.4293511,78722900.29,-0.00194453,1.422317564,0.08880075,37.59979226,2933353.372,30499395019,3575.79764,21958833.7,4708618462,4158.557187
7/31/2019,9586.7275,10125.18,9570.15095,10086.4825,810421179,0.00346705,214.165446,219.29,209.33,214.171715,79308177.13,0.00720908,0.868952034,0.08801981,36.44910774,2929777.574,29554204527,1352.597608,21954675.14,4702070428,11574.68103
7/30/2019,9501.67,9765.924178,9383.815,9586.579191,782523126,0.00356217,209.2567923,215.1,203.47,209.255711,73150728.41,0.0062472,5.27792408,0.0890254,34.60324522,2928424.977,28073580315,-952.3357451,21943100.46,4591719089,55911.05823
7/29/2019,9532.435,9721.36,9381.45,9502.3875,759686041,0.00566565,210.8558333,215.83,206.76,210.8558828,69970586.16,0.01592444,1.504297439,0.0869419,34.35630391,2929377.313,27894985695,2894.473538,21887189.4,4615042644,-36016.81186
7/28/2019,9471.6725,9626.7775,9125.97,9531.31,755803890,-0.00253139,208.3320163,213.52,197.18,208.3340643,72576074.4,0.00824853,0.046035959,0.08606807,34.48262661,2926482.839,27902528680,-21.90434298,21923206.21,4567350654,-286.0724938
7/27/2019,9839.566864,10199.3525,9297.525,9472.65,812888597,0.00291916,213.3163884,224.01,203.12,213.3072232,79518937.86,0.00389664,-0.042393599,0.09340465,34.30959413,2926504.743,27735685320,-616.9888729,21923492.29,4676439263,-52351.97561
7/26/2019,9883.298738,9899.5775,9654.5775,9835.766667,777148964,-4.24E-06,216.6668537,220.58,213.04,216.6692439,75159476.87,0.00235775,2.319417616,0.08581052,35.69166997,2927121.732,28790486364,-3799.500182,21975844.26,4761489561,18465.36237
7/25/2019,9769.7475,10183.3475,9732.4025,9883.4,785267043,0.00205542,221.1903671,225.92,215.42,221.1938688,72934818.69,0.01085861,0.575656668,0.08642327,35.92279255,2930921.232,28967466909,-7910.885262,21957378.9,4856837589,-12960.43764
7/24/2019,9853.32,9924.557862,9516.632944,9768.237028,754450709,-0.00191233,209.1458806,218.6072466,202.83,209.1494826,67613317.98,0.00302103,0.380720293,0.08404075,35.5569719,2938832.118,28729390934,3360.676336,21970339.34,4595085106,9561.812434
7/23/2019,10330.52273,10331.97023,9812.76,9851.1575,778843620,0.00508025,213.8582553,219.55,208.63,213.8579087,76280005.22,0.01220069,0.620169683,0.08635749,35.88615135,2935471.441,28928121919,-9798.08558,21960777.53,4696485954,-4639.510082
7/22/2019,10586.54,10681.85,10070.825,10328.9,781795906,0.00238163,220.7955171,228.34,212.82,220.7906422,77657362.61,0.00216131,0.766090163,0.08243221,37.48379643,2945269.527,30400114845,2272.856279,21965417.04,4849758533,7895.789736
7/21/2019,10754,10826.65,10285,10586.22123,786458001,0.00168088,224.1963808,230,217.97,224.1962541,79160718.78,0.0039075,0.157810751,0.08189264,38.41296306,2942996.671,31155224930,-1496.413057,21957521.25,4922794013,-16470.1554
7/20/2019,10522.77081,11098.5175,10365.0375,10754.04,781032834,0.00144541,227.618982,236.31,220.61,227.6236584,80046767.71,0.01083178,0.918759463,0.07978773,39.06982784,2944493.084,31719919806,-349.7916523,21973991.4,5001800311,-30036.04164
7/19/2019,10636.02844,10767.2575,10119.605,10520.11667,741756410,0.00442525,219.9710634,226.97,214.73,219.9685516,72358164.22,0.01386289,0.93413782,0.07779213,38.22229524,2944842.875,30960114763,515.6603803,22004027.44,4840194047,-23869.73109
7/18/2019,9688.1625,10782,9263.425,10633.6325,773900602,-0.00119408,217.8774803,230.15,206.5,217.8865469,71990768.91,-0.01607194,0.302899909,0.08007755,38.42848381,2944327.215,31492155851,7977.00018,22027897.17,4799582450,54589.78246
7/17/2019,9425.1175,9975.197329,9078.95,9687.6825,753593897,-0.00825068,205.5523871,219.86,194.1,205.5608522,69657252.99,0.00608511,0.815547632,0.08626911,35.17803832,2936350.215,28408263378,4909.938254,21973307.39,4516851793,-33051.60476
7/16/2019,10837.7475,11024.025,9354.2525,9426.6025,814196284,-0.00441897,217.5804852,234.5,190.41,217.5627201,82555760.14,-0.00575,0.846117755,0.09595911,34.54001284,2931440.277,27889766763,2832.765702,22006359,4787763323,-75176.10687
7/15/2019,10188.03,11071.825,9846.5675,10838.61643,884027590,-0.00949959,225.4678599,236,203.08,225.4615739,90511152.86,-0.03104733,1.088735401,0.09061417,39.9726887,2928607.511,31794720303,-2702.01715,22081535.1,4978537660,37093.99716
7/14/2019,11354.835,11444.8675,10103.13333,10187.73667,871304540,-0.00023248,249.7042728,269.99,222.58,249.6682025,126968822.7,0.01261839,0.585531666,0.09431924,37.75926883,2931309.528,29797054483,2669.445378,22044441.11,5503795985,15134.5093
7/13/2019,11780.96382,11821.04,10813.775,11354.835,924783711,0.00418559,269.3114974,275.77,261.6,269.3085106,152707008.3,0.01187778,0.352078287,0.09001335,42.10549461,2928640.083,33212169641,-606.3195907,22029306.6,5932679748,-9478.525452
7/12/2019,11345.61,11916.3,11085.7225,11780.58,954853233,-0.00083452,273.1654067,279.02,266.21,273.1722116,156976404.6,0.02718411,1.503631001,0.08980228,43.29471015,2929246.402,34538597867,-13861.10464,22038785.12,6020383672,-45517.10907
7/11/2019,12098.6475,12099.71534,10975.75,11343.8475,938936809,0.00146679,273.2342012,289.23,261.1,273.2190279,153866595.3,0.01080039,0.519584906,0.09174197,42.12394787,2943107.507,33180814766,11556.99822,22084302.23,6033851587,159497.7232
7/10/2019,12561.8575,13176.1075,11550.40333,12098.8825,1021008960,0.03686907,301.0461789,316.5,283.12,301.0298786,197928920.6,0.05029611,2.106324895,0.09382157,45.33808079,2931550.509,35540432726,9669.719592,21924804.51,6600021239,-49390.26148
7/9/2019,12283.30298,12811.1725,12100.5825,12560.78,1089956431,0.02996278,311.1943746,318.61,302.39,311.1881962,195815751.2,0.03895806,2.078763727,0.09668807,47.09172154,2921880.789,36716646184,9616.981257,21974194.77,6838110034,12875.24004
7/8/2019,11462.835,12375.7525,11295.4275,12282.7825,1013939544,0.02304192,307.2146894,315.27,302.65,307.2194095,180621611.7,0.03428889,1.74900503,0.09195484,46.4716082,2912263.808,35794052009,15123.43928,21961319.53,6746943618,66001.24924
7/7/2019,11249.955,11597.575,11079.08,11461.84,888702870,0.00685351,294.3418109,311,285.3,294.351238,161162492.9,0.020741,0.251999501,0.08704654,43.9972523,2897140.369,33137419107,41.88664002,21895318.28,6444914043,41636.88907
7/6/2019,10992.8,11706.36,10962.8,11258.42,856740462,0.01250307,291.6454569,298.87,285.96,291.6460105,166961922.3,0.01923333,0.734922828,0.08559593,43.30766473,2897098.482,32556216618,-1172.207514,21853681.39,6373538992,8352.690465
7/5/2019,11147.635,11447.81,10769.935,10996.06,840898115,0.00551125,288.4143619,295.2798179,281.73,288.4138193,163129806.3,0.030386,1.565409023,0.08581389,42.37277188,2898270.689,31740338998,-6587.177911,21845328.7,6300494683,-56514.94204
7/4/2019,11970.9275,12048.415,11044.4775,11149.88892,864036929,0.00522812,294.8691897,303.79,280.49,294.8578993,182344443.5,0.01786111,2.315756014,0.0867439,43.30440986,2904857.867,32496209233,5576.452946,21901843.64,6457931606,-11205.09965
7/3/2019,10852.72333,12015.4975,10850.74333,11969.555,882486176,0.00540447,294.6613252,303.41,289.88,294.6724665,173728687.4,0.03302106,4.336210694,0.08236935,46.63825186,2899281.414,34703093853,-2759.398954,21913048.74,6457172121,46120.29239
7/2/2019,10603.8575,10940.21,9694.603316,10848.5825,790921139,0.01816638,285.3935835,299.03,272.22,285.3929546,151961208,0.04431978,1.98432333,0.08135785,42.66060597,2902040.813,31361339355,7348.029489,21866928.45,6240667319,14220.06855
7/1/2019,10791.19,11240.7,10018.25,10605.29,821341403,0.02234929,292.4026569,303.49,279.72,292.4009751,156610327.4,0.04111978,1.882283002,0.08650473,41.8113196,2894692.784,30678629551,4743.993465,21852708.38,6389753239,10770.3546
6/30/2019,11893.8425,12202.25,10690.83,10808.12,791315224,0.02579812,307.3246831,324.45,289.05,307.3017693,175612275.3,0.040011,0.85798845,0.08194882,42.52507698,2889948.79,31269029166,21079.25402,21841938.03,6712066200,-11251.63918
6/29/2019,12368.62,12394.9075,11370.465,11888.38,842570065,0.02145159,305.5493304,325.12,295.2,305.5454751,172636958.5,0.02794367,1.836116961,0.07995564,46.77381047,2868869.536,34263124038,6443.499189,21853189.67,6677143220,-69992.51555
6/28/2019,11229.09333,12446.8675,10810.7625,12364.77,890460519,0.04290924,304.212718,313.58,293.47,304.2188226,178049044.7,0.07467539,3.606425331,0.08102738,48.7055461,2862426.037,35377653682,-1291.875506,21923182.18,6669444671,-116181.6393
6/27/2019,12958.755,13359.905,10378.525,11207.15048,805062874,0.09335913,312.3243348,347,279.52,312.3006406,192489294.4,0.1403715,2.420262496,0.08016621,44.43570292,2863717.913,31814402558,15782.08693,22039363.82,6882907440,-46057.19421
6/26/2019,11769.1325,13858.86,11691.88262,12957.735,947391994,0.04050444,335.8472322,366.8,316.07,335.8583341,244767252,0.13258889,6.534329144,0.08291371,51.6509146,2847935.826,36959514369,25542.5702,22085421.02,7417572709,141631.2193
6/25/2019,11045.23452,11803.295,10988.2525,11768.3475,1013520773,0.03930859,312.0698502,318.99,306.77,312.0730193,203837022.4,0.11772672,2.831268341,0.10071534,46.94493169,2822393.256,33271712333,1075.996777,21943789.8,6848064736,-3976.312194
6/24/2019,10864.9875,11117.425,10564.5575,11044.4525,924116518,0.05601442,308.0269118,314.6,294.06,308.0300641,200338442.7,0.11205355,2.461756283,0.0994644,44.024979,2821317.259,31115250053,2874.862448,21947766.11,6760571802,-855.1916762
6/23/2019,10700.8425,11332.97,10522.795,10866.5475,951804567,0.09820526,312.7471254,322,305.51,312.7386036,215561633.2,0.15280878,2.644884633,0.10307482,43.22545083,2818442.396,30639475187,4208.845278,21948621.3,6864181176,70483.08339
6/22/2019,10207.7125,11202.63,10031.24,10701.29,880430159,0.07439765,306.7813579,315.85,292.62,306.788083,217340042.5,0.12882111,2.573302814,0.09615425,42.57975921,2814233.551,30184484087,11907.95032,21878138.22,6711952082,96710.49664
6/21/2019,9534.9175,10223.33,9534.9175,10203.03332,924919285,0.02958876,286.6783282,297.71,271.22,286.6939049,195210847.1,0.06210356,1.748993373,0.10524999,40.62814623,2802325.601,28456635661,-265.8241925,21781427.72,6244602567,149329.1356
6/20/2019,9279.8275,9602.4225,9211.26,9534.9325,903507543,0.02130775,269.233944,275,266.03,269.2328063,168827438.3,0.04109894,2.045898785,0.1121791,38.035872,2802591.425,26722520062,2080.06964,21632098.58,5824070608,27425.85188
6/19/2019,9083.0375,9320.55,9044.865,9280.2075,851559845,0.03453421,267.3633986,270.83,263.86,267.3642253,162226392.5,0.04835283,7.975454896,0.10924649,37.16454785,2800511.355,26009711872,1838.09313,21604672.73,5776316588,-25053.97699
6/18/2019,9333.1775,9355.66,8944.63,9083.1075,819313866,0.03838296,267.3518104,274.76,261.48,267.3442191,159617226.1,0.03558978,1.080116532,0.10840027,36.31518973,2798673.262,25380789993,6262.989983,21629726.71,5782582396,-38531.69975
6/17/2019,8972.67,9469.75,8970.895,9334.1,795724094,0.03268333,271.2443031,276.09,266.89,271.2497184,173063033.2,0.05071789,1.600922475,0.10213389,37.37530785,2792410.272,26044014771,5970.429763,21668258.41,5877508992,-52856.81519
6/16/2019,8844.975,9371,8783.35,8971.9075,737090987,0.05692496,270.8381273,279.48,264,270.833755,175943918.2,0.07082489,1.13195981,0.09824662,36.17529485,2786439.842,25033730815,10965.42878,21721115.22,5882811198,55073.6987
6/15/2019,8682.8575,8905.905,8607.2625,8845.4325,762873148,0.02265845,265.6217144,274,260.68,265.6253557,169025031.5,0.06050822,1.069874686,0.10454624,35.88552952,2775474.414,24539141929,4130.825219,21666041.53,5755049986,-11919.48113
6/14/2019,8230.12,8719.3325,8165.566667,8682.64,668651193,0.00117073,256.3694901,266.18,250.36,256.3757139,144542177.8,0.02017833,3.332699411,0.09319842,35.31110979,2771343.588,24091199745,-4308.776227,21677961.01,5557702729,-73439.50128
6/13/2019,8162.1925,8325.7475,8022.445,8231.245,654545987,0.00898542,259.2028182,264.66,253.49,259.1992003,142384915.4,0.00700194,1.666547118,0.09587428,33.57215626,2775652.365,22837780839,3150.66645,21751400.51,5637945617,165784.2666
6/12/2019,7906.535,8257.3075,7813.0975,8162.165,629011561,0.00729189,250.7645515,263.8,242.94,250.776805,138758550.3,0.02397794,1.163688868,0.09319768,33.49421939,2772501.698,22566271591,7410.071862,21585616.24,5413171876,-754.1883465
6/11/2019,8005.1515,8041.6475,7705.665,7902.856667,584794599,-0.00093523,243.4611091,249,237.85,243.4578061,132798728.5,0.02008772,0.778836619,0.09045741,32.93814283,2765091.626,21863579489,719.0939212,21586370.43,5255370385,-28275.32187
6/10/2019,7633.605,8060.5375,7516.95,8009.285,600172070,-0.00072211,239.1581093,248.6,227.43,239.171727,126887515.1,0.00625289,0.624832535,0.09146177,33.70701091,2764372.532,22093763700,-276.2637363,21614645.75,5169612152,77259.1374
6/9/2019,7919.505,7954.475,7506.16,7632.003333,623173676,-0.0078291,237.8791221,245.08,226.01,237.8698508,128134980.9,0.02536656,0.284775664,0.0997859,32.4214767,2764648.796,21147116576,-195.1803011,21537386.61,5123094940,-124782.826
6/8/2019,7994.2425,8056.967414,7780.5775,7919.115,590704176,-0.00715033,246.4064962,251.0788642,240.99,246.4030796,131205479.6,0.00196472,1.444869679,0.09142705,33.65320811,2764843.976,21895117406,-69.0131482,21662169.44,5337625260,-65966.96904
6/7/2019,7801.7175,8120.0225,7760.34,7995.765,566907667,0.00629653,248.7550345,255,244.49,248.7532393,135482068.2,0.020348,1.24275128,0.0867223,33.9755205,2764912.99,22154833048,-2841.491714,21728136.41,5404944315,22206.22576
6/6/2019,7785.635,7867.1225,7447.395,7805.466667,586216141,-0.00390193,243.9397749,251.66,236.16,243.942494,115534097,0.01159345,0.803405297,0.09220616,33.31428359,2767754.481,21602392920,-397.2335016,21705930.18,5294998744,43600.25742
6/5/2019,7679.9775,7920.6675,7577.695,7785.093333,594453693,0.00031245,244.0151736,250.41,237.71,244.0184042,119099999.3,0.00545389,0.964133872,0.09261633,33.60108012,2768151.715,21653576133,-811.225441,21662329.93,5286007181,92327.84132
6/4/2019,8105.3025,8106.1275,7458.636965,7680.2225,601387443,0.00199924,245.108885,251.67,235.3,245.1021877,127468171.8,0.017197,3.894895633,0.09484902,33.44189875,2768962.94,21284678924,-1160.626738,21570002.08,5286854699,-94826.9919
6/3/2019,8735.6375,8740.004948,8055.2725,8109.945,660733094,0.01923706,262.297013,270.62,245.68,262.2813369,155442681,0.01610167,2.341136947,0.0994245,35.46008472,2770123.567,22601805224,2121.261339,21664829.08,5682280334,98465.35521
6/2/2019,8550.075,8823.8,8538.925,8734.21,714076630,0.02421137,268.3731413,273.84,263.68,268.3746815,158174489.3,0.02900422,1.772566215,0.09876011,38.31640117,2768002.306,24206373923,4172.214872,21566363.72,5787865995,-57694.87267
6/1/2019,8548.768462,8622.875,8452.96,8549.98,683840513,0.01935609,267.6604296,276.5,260.68,267.6597838,151907817.5,0.02194811,1.529332187,0.09661055,37.50452032,2763830.091,23562351694,1556.393992,21624058.59,5787890847,-48165.3796
5/31/2019,8272.1725,8577.45,8107.125,8549.306478,673342694,0.0192509,257.373931,268.72,245.5,257.3795965,140109525.6,0.0188595,1.612924154,0.09531546,37.53059709,2762273.697,23655172766,-5223.596581,21672223.97,5577988261,-203828.2961
5/30/2019,8663.185,9090.815,7994.65,8272.2075,684372866,0.04159257,275.4003349,289.42,239.15,275.3909146,193087183.2,0.06349561,2.421710011,0.09897647,36.4834418,2767497.293,22932100647,5424.929139,21876052.27,6024466042,-3713.686985
5/29/2019,8722.6075,8762.496667,8429.1975,8662.04,771023870,0.04419846,269.4795028,275,257.39,269.4762026,188613342.3,0.04994728,3.350715759,0.10777898,37.94064128,2762072.364,23914547323,1813.222586,21879765.96,5896076244,6316.748249
5/28/2019,8775.9775,8816.66,8526.7325,8722.3,783783084,0.06220602,270.7897786,277,266.5,270.7857232,197196546.4,0.075983,2.142662519,0.1079103,38.20578802,2760259.142,24120966151,5694.142536,21873449.21,5923017762,28359.90355
